name,neighbourhood_cleansed,accommodates,property_type,room_type,bathrooms,bedrooms,beds,price,latitude,longitude
Cute apartment in west area close to centre,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,100,52.362184115193536,4.856460106986597
Family friendly house in Amsterdam,Noord-West,4,House,Entire home/apt,1.0,3.0,2.0,160,52.42324216114122,4.891183838504793
Private room in Apartment next to the Vondelpark,De Baarsjes - Oud-West,2,Apartment,Private room,1.0,1.0,1.0,115,52.35954478645174,4.866213785477125
Modern bright Studio with optional parking spot,De Aker - Nieuw Sloten,2,Guest suite,Entire home/apt,1.0,0.0,1.0,70,52.346645471519565,4.794219227097367
Cosy private studio close to the Amstel river,Watergraafsmeer,2,Apartment,Entire home/apt,1.0,0.0,1.0,110,52.3382073166974,4.920554868973216
B&B Het Kabinet Amsterdam,De Pijp - Rivierenbuurt,2,Bed and breakfast,Private room,1.0,1.0,1.0,150,52.35653898513821,4.899770693445289
Golden Studio Arena,Bijlmer-Centrum,2,Apartment,Private room,1.0,1.0,1.0,85,52.3162916120039,4.956159023882826
Double room 5min walk to Dam Square,Centrum-West,2,Apartment,Private room,1.0,1.0,1.0,80,52.3753655944994,4.896872452742316
Cosy apartment Ten Katestraat - Hallen,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,75,52.36579564697136,4.867704389463825
Blue Haven Amsterdam -  incl 2 parking lots,Noord-Oost,4,Townhouse,Entire home/apt,1.0,3.0,5.0,235,52.406022539090046,4.931516502991569
Cute light family home with small garden in East,Watergraafsmeer,2,Apartment,Entire home/apt,1.0,1.0,1.0,45,52.34082102974903,4.945957481704233
Amsterdam dream,Centrum-Oost,2,Apartment,Entire home/apt,1.0,1.0,1.0,92,52.3647448524717,4.910117971109537
Peaceful stay for 4p. near Westerpark,Bos en Lommer,4,Apartment,Entire home/apt,1.0,1.0,2.0,79,52.38199615035064,4.855501063610073
Lovely ground floor apartment in Center - Jordaan,Centrum-West,2,Apartment,Entire home/apt,1.0,1.0,2.0,99,52.38602873181068,4.888502410185216
Charming Apartment With Large Balcony in Center!,Centrum-Oost,2,Loft,Entire home/apt,1.0,1.0,2.0,200,52.36568624268432,4.889339762622339
Split level house near airport,Osdorp,4,Townhouse,Entire home/apt,1.0,3.0,1.0,130,52.3507307154547,4.802392703539576
Traditional authentic Amsterdam home in Central!,Centrum-West,4,Apartment,Entire home/apt,1.0,1.0,2.0,92,52.36830973598934,4.881251596303677
Authentic house | Jordaan Amsterdam city Centre,Centrum-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,175,52.378125987851504,4.883952996565572
"Spacious loft in a hip, sparkling neighborhood",Oud-Oost,2,Loft,Entire home/apt,1.0,1.0,1.0,99,52.35757421331513,4.927069549908149
"Cozy room, 15 min from Amsterdam city center",Oud-Oost,1,Apartment,Private room,1.0,1.0,1.0,50,52.35941634758712,4.926322509185235
Room close to centre,Noord-West,2,Apartment,Private room,1.0,1.0,2.0,60,52.405366450572615,4.894595879975038
Cozy and light apartment - Amazing Location,Westerpark,2,Apartment,Entire home/apt,1.0,1.0,1.0,100,52.38526370323029,4.874485899811719
Stylish apartment on perfect location (Amstel),Oud-Oost,2,Apartment,Entire home/apt,1.0,1.0,1.0,135,52.34955318682978,4.913100312060228
3 Bed Apartment 10 minutes ride from City Centre,De Baarsjes - Oud-West,6,Apartment,Entire home/apt,2.0,3.0,3.0,250,52.35958427668602,4.858174953401778
Studio Appartment near Vondelpark,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,0.0,1.0,99,52.36010562155689,4.861797278234589
"Charming, Bright, Amsterdam-style Loft in de Pijp",De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,1.0,1.0,1.0,100,52.35512708122931,4.899456937673814
Nice and Bright apartment with lots of character,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,105,52.37091911375267,4.847667399400929
"Great, quiet area just 10 mins to Central Station",Oud-Oost,2,Apartment,Entire home/apt,1.0,1.0,1.0,100,52.35274794316501,4.914400206936429
Lovely Apartment with rooftop Kitchen in Amsterdam,De Baarsjes - Oud-West,6,Loft,Entire home/apt,2.0,2.0,6.0,110,52.35974094789582,4.860665617563716
New studio appartment Amsterdam with a view,Watergraafsmeer,4,Apartment,Entire home/apt,1.0,0.0,2.0,110,52.3403948320195,4.919479348243113
Great apartment in Amsterdam-West,Bos en Lommer,2,Apartment,Entire home/apt,1.0,0.0,2.0,70,52.37720601664601,4.846920132571364
Loft Garden Studio  Amsterdam Noord.,Noord-Oost,3,House,Private room,1.0,1.0,2.0,80,52.40312113305718,4.942134189783749
Unique city centre apartment,De Pijp - Rivierenbuurt,3,Apartment,Entire home/apt,1.0,2.0,2.0,250,52.3580521044289,4.900465873124952
"Lux, modern houseboat with huge views in hip spot",De Baarsjes - Oud-West,4,Houseboat,Entire home/apt,1.0,2.0,2.0,150,52.36442629620753,4.872205885219058
Cosy apartment in booming De Pijp in Amsterdam! 4p,De Pijp - Rivierenbuurt,4,Apartment,Entire home/apt,1.0,2.0,2.0,244,52.34993680945967,4.8948813256850325
New studio only 10 minutes from Central Station,Watergraafsmeer,2,Apartment,Entire home/apt,1.0,0.0,1.0,120,52.34010967016158,4.919082189336074
East Side Studio,Oud-Oost,2,Apartment,Private room,1.0,1.0,1.0,120,52.36422578576715,4.9241572310716055
Your centrally located + spacious Amsterdam home!,De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,1.0,1.0,2.0,73,52.354595942895614,4.892649236899764
Private Room Amsterdam,De Aker - Nieuw Sloten,2,House,Private room,1.0,1.0,2.0,50,52.35458196623282,4.775970021298649
Wonderfull Stay in Amsterdam,Buitenveldert - Zuidas,3,Apartment,Entire home/apt,2.0,2.0,3.0,120,52.33228963807168,4.8810040445304255
Two floor Apartment in Heart of Amsterdam,Centrum-West,3,Apartment,Entire home/apt,2.0,2.0,2.0,65,52.37048144105216,4.8888445728426655
Beautifull appartement Opposite anne frank house,Centrum-West,3,Apartment,Entire home/apt,1.0,0.0,2.0,94,52.374160477161205,4.884078326833153
Cozy top floor Studio with roof terrace,Zuid,2,Apartment,Entire home/apt,1.0,1.0,1.0,110,52.350370338347645,4.855945689331218
Cosy room on attick in center of amsterdam for 2!,De Baarsjes - Oud-West,2,Loft,Private room,1.0,1.0,1.0,140,52.36814912174796,4.872567175945288
Stylish Apartment for Stylish Trips,Centrum-Oost,4,Apartment,Entire home/apt,1.0,2.0,2.0,175,52.3642989842448,4.883708749066821
Jordaan fun place,Centrum-West,2,Apartment,Private room,1.0,1.0,1.0,120,52.38218790319548,4.882819533029626
Stylish Canal Flat in the centre - short/long term,Centrum-West,2,Loft,Entire home/apt,1.0,1.0,1.0,150,52.378347946158144,4.893084951845988
Gorgeous studio located in the heart of Amsterdam!,Centrum-West,2,Townhouse,Private room,1.0,0.0,1.0,170,52.367083449970806,4.890411504964012
UNIQUE House Boat I Next to PONTSTEIGER I WOW!,Westerpark,4,Boat,Entire home/apt,2.0,2.0,2.0,80,52.3898679149726,4.8879185229270945
"Unique, Snug & Cute 70’s Boat in great location",De Pijp - Rivierenbuurt,3,Boat,Entire home/apt,1.0,0.0,2.0,75,52.34856145963624,4.909030382608278
amazing private appartment at the city centre,Centrum-Oost,2,Apartment,Entire home/apt,1.0,0.0,1.0,90,52.35965277163433,4.903660197208088
New Appartment Amsterdam,Gaasperdam - Driemond,4,Apartment,Entire home/apt,1.0,1.0,2.0,100,52.29109537573205,4.968649329440126
"Nice house @Amsterdam North, near Central Station",Oud-Noord,5,House,Entire home/apt,1.0,3.0,2.0,259,52.38273591673753,4.915990927751642
"Perfect room for 2, metro 25 min to centre/sights",Buitenveldert - Zuidas,2,House,Private room,2.0,1.0,1.0,100,52.32426631891299,4.868886002926474
Stylish design apartment in Amsterdam Westerpark,Westerpark,2,Condominium,Entire home/apt,1.0,1.0,1.0,106,52.38102976290284,4.869365284780445
New Private Room with Bathroom,Centrum-West,2,Apartment,Private room,1.0,1.0,1.0,120,52.372873900173474,4.89000172467865
Cozy Studio Amsterdam,Bos en Lommer,2,Apartment,Entire home/apt,1.0,0.0,1.0,98,52.375658959854576,4.844844137419086
"The Old Canal House: suite, right in center!",Centrum-West,2,Bed and breakfast,Private room,1.0,1.0,1.0,139,52.37094681655649,4.896226996654448
Double room in a cozy house.,Osdorp,2,House,Private room,2.0,1.0,1.0,70,52.35456942464782,4.809743625906046
Private apartment close to Amsterdam City Center,Watergraafsmeer,3,Apartment,Entire home/apt,1.0,0.0,2.0,120,52.35659310636883,4.947025875892834
Cosy Appartment close to Westerpark and old centre,Westerpark,2,Apartment,Entire home/apt,1.0,1.0,1.0,140,52.390780385092,4.873484527966999
Excellent apartment in the center of Amsterdam,Centrum-West,4,Apartment,Entire home/apt,2.0,1.0,2.0,160,52.36646763769647,4.8931070942357575
Luxurious 3 bedroom apartment downtown Vondelpark,De Baarsjes - Oud-West,6,Apartment,Entire home/apt,1.0,3.0,4.0,235,52.36233706633975,4.871815514801975
Westerpark Garden Apartment,Bos en Lommer,3,Apartment,Entire home/apt,1.0,2.0,2.0,145,52.38251429992099,4.852326606510103
Amazing location(De Pijp) and Apartment.,De Pijp - Rivierenbuurt,4,Apartment,Entire home/apt,1.0,2.0,2.0,125,52.357772040322935,4.888420310465002
Cosy LOft in traditional amsterdam house,De Baarsjes - Oud-West,2,Loft,Private room,1.0,1.0,1.0,120,52.369241790724075,4.872744174979264
Unique Bohemian Flat in the Pijp,De Pijp - Rivierenbuurt,4,Apartment,Entire home/apt,1.0,2.0,2.0,200,52.35264695846215,4.897424448359919
summer nights.. Nice place for the kids to,Watergraafsmeer,4,Apartment,Entire home/apt,1.0,4.0,4.0,97,52.317404206037004,4.911693902582639
Cozy 2p. home near Westerpark & Central Station,Westerpark,2,Apartment,Entire home/apt,1.0,1.0,1.0,79,52.39132768801712,4.878281951378977
"light, rural apartment with free bikes!",Geuzenveld - Slotermeer,2,Apartment,Entire home/apt,1.0,1.0,1.0,79,52.38420212029505,4.787551784757351
Great apartment in nice neighborhood,De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,1.0,1.0,1.0,110,52.34354239795222,4.908039320100797
BEAUTIFUL LUXURIOUS APARTMENT ON CITY ISLAND,IJburg - Zeeburgereiland,3,Apartment,Entire home/apt,1.0,2.0,2.0,230,52.35750837347396,4.998871596286179
Home with view of Amsterdam,De Pijp - Rivierenbuurt,2,Apartment,Private room,1.0,1.0,1.0,95,52.35554922156129,4.9019547576349005
SPACIOUS  3 Bedroom apartment for expats,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,2.0,3.0,4.0,92,52.35873778911778,4.854097136226015
Wonderful place just outside the busy centre,Watergraafsmeer,2,Bed and breakfast,Private room,1.0,1.0,2.0,135,52.35276914707448,4.937737807735863
"Wonderful, beautiful and quiet place, welcome!",Watergraafsmeer,2,Bed and breakfast,Private room,1.0,1.0,1.0,135,52.3521446136426,4.936137552694565
Spacious and light get away in Amsterdam West,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,2.0,1.0,1.0,125,52.3658838028511,4.857337034879352
Best Amsterdam City Centre Apartment,Bos en Lommer,4,Apartment,Entire home/apt,1.0,1.0,2.0,227,52.37869966233083,4.849016493572694
Quiet rooftop home in the center center.,Centrum-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,104,52.37515790019498,4.892325950077288
COZY TOP FLOOR STUDIO (with a private roof terras),De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,1.0,0.0,1.0,75,52.35323641487522,4.898190566628764
Amsterdam West Apartment 2 bedroom,Bos en Lommer,3,Apartment,Entire home/apt,1.0,1.0,2.0,120,52.37370261826849,4.847731858937759
Red Tulip Studio in Heart of Amsterdam,Centrum-West,2,Apartment,Entire home/apt,1.0,0.0,1.0,200,52.38020960084177,4.884146362990238
"Central, modern and typical dutch style flat",Westerpark,4,Apartment,Entire home/apt,2.0,2.0,2.0,200,52.37917347368161,4.875308903348982
Quarto em apartamento com Jacuzzi no centro,Centrum-Oost,2,Apartment,Private room,1.0,1.0,1.0,51,52.368808659956564,4.903255074585238
Ruime kamer nabij NDSM terrein,Noord-West,1,Apartment,Private room,1.0,1.0,1.0,55,52.40640024759634,4.897717385571301
"Rooftop appartement, Amstelriver view,",Watergraafsmeer,2,Apartment,Entire home/apt,1.0,1.0,2.0,103,52.34257512749285,4.920270632221047
Cosy silent luxury apartment!,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,110,52.368470049941656,4.875512147023028
Amsterdam Home with a Sunset View,De Baarsjes - Oud-West,2,Apartment,Private room,1.0,1.0,1.0,60,52.36979067175357,4.855625586722693
"Double room in De Pijp, walk distance to center",De Pijp - Rivierenbuurt,2,Apartment,Private room,1.0,1.0,1.0,89,52.354912425991685,4.900822942327063
"NEW: Large, Renovated, 2 bdrm in Heart of Jordaan",Centrum-West,4,Apartment,Entire home/apt,1.0,2.0,2.0,250,52.37006717372603,4.879020846836379
Modern apartment in amazing central location,Centrum-Oost,2,Apartment,Entire home/apt,1.0,1.0,1.0,200,52.36119039516974,4.887961095196207
Amazing Studio in the Center,Centrum-West,4,Apartment,Entire home/apt,1.0,1.0,1.0,129,52.375329672994035,4.898397848835127
Beautiful new renovated apartment ground floor!,Bos en Lommer,2,Apartment,Entire home/apt,1.0,1.0,1.0,105,52.384516626072006,4.850973456822687
Cozy bedroom - non touristy center of Amsterdam,Oud-Oost,2,Apartment,Private room,1.0,1.0,1.0,180,52.35765156789053,4.912247254257981
"Spacious Family flat, 15min from central AMS",Geuzenveld - Slotermeer,4,Apartment,Entire home/apt,1.0,2.0,2.0,180,52.37853507944515,4.824784378880767
Luxurious apartment by Amsterdam center,Oud-Oost,3,Apartment,Entire home/apt,1.0,1.0,2.0,120,52.361668143411684,4.9165128220609065
Amsterdam Modern Town House,Buitenveldert - Zuidas,6,Townhouse,Entire home/apt,1.0,4.0,4.0,250,52.32541071325277,4.8609594364289315
Elegant and spacious home on Amstel River,De Pijp - Rivierenbuurt,4,Apartment,Entire home/apt,2.0,2.0,2.0,200,52.35669172113234,4.904650553222628
"Amsterdam, Oud Zuid",Zuid,2,Apartment,Entire home/apt,1.0,1.0,1.0,120,52.34829794745589,4.863493074972748
Sunny Appartment (75m2) in Amsterdam West,Slotervaart,3,Apartment,Entire home/apt,1.0,2.0,2.0,80,52.36086424220934,4.837628391750854
Cosy Amsterdam centre apartment,Centrum-Oost,2,Apartment,Entire home/apt,1.0,1.0,1.0,95,52.3676842027385,4.924065892838113
"Modern apartment with garden, close to Pijp & RAI",De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,1.0,1.0,1.0,135,52.341828400097725,4.909124845061637
Small apartment perfect for a get away!,De Baarsjes - Oud-West,3,Apartment,Entire home/apt,1.0,1.0,2.0,120,52.35992047766045,4.863973536592535
Lovely Apt. in the heart of Amsterdam,Centrum-Oost,3,Apartment,Entire home/apt,1.0,1.0,1.0,180,52.36042233905491,4.889328698315887
Pleasant private topfloor for 1-4 people,De Pijp - Rivierenbuurt,4,Apartment,Private room,1.0,2.0,3.0,125,52.35827911213227,4.901137058258327
3 bedroom duplex apartment next to the Vondelpark,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,3.0,3.0,3.0,160,52.36462572570302,4.87670294891478
Private room in cosy Amsterdam apartment,De Pijp - Rivierenbuurt,2,Apartment,Private room,1.0,1.0,1.0,70,52.35484166983974,4.888698700009635
Nice and accessible Amsterdam spacious flat,De Pijp - Rivierenbuurt,4,Apartment,Entire home/apt,1.0,2.0,2.0,170,52.343130167111035,4.895468140799603
Cozy and central located Dutch home!,Westerpark,2,Apartment,Entire home/apt,1.0,1.0,2.0,125,52.38109636480936,4.869197139846113
"Cosy, renovated design apartment with sunny garden",De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,2.0,2.0,109,52.37168028785498,4.849476496719668
Appartment for family near parks and local places,De Baarsjes - Oud-West,5,Apartment,Entire home/apt,1.0,2.0,2.0,250,52.3588661681195,4.850737811518151
Modern bohemian 1BRM home in vibrant West area!,Bos en Lommer,2,Apartment,Entire home/apt,1.0,1.0,1.0,150,52.37566678628149,4.8604675678557685
Spacious apartment heart of Amsterdam,Centrum-West,4,Apartment,Entire home/apt,2.0,0.0,2.0,200,52.37106427310221,4.8973531884257735
2 Room Apartment 50m2 | Near Amsterdam & Schiphol,De Aker - Nieuw Sloten,4,Other,Private room,2.0,1.0,2.0,139,52.334684036557924,4.798175374058403
Studio 30m2 | Near Amsterdam & Schiphol,De Aker - Nieuw Sloten,2,Other,Private room,1.0,1.0,1.0,99,52.33348813977501,4.7981945357177045
Studio 25m2 | Near Amsterdam & Schiphol,De Aker - Nieuw Sloten,2,Other,Private room,1.0,1.0,1.0,89,52.33352675617525,4.7971186596797075
Studio 25m2 | Near Amsterdam & Schiphol,De Aker - Nieuw Sloten,2,Other,Private room,1.0,1.0,1.0,89,52.33368594550527,4.796780263177821
Studio 40m2 | Near Amsterdam & Schiphol,De Aker - Nieuw Sloten,2,Other,Private room,1.0,1.0,1.0,109,52.33321426505432,4.797265865422316
Large Studio 60m2 | Near Amsterdam & Schiphol,De Aker - Nieuw Sloten,2,Other,Private room,1.0,1.0,1.0,109,52.334719684428435,4.797043669127753
New Apartment in Amsterdam with private Balcony,De Aker - Nieuw Sloten,4,Apartment,Entire home/apt,1.0,1.0,1.0,199,52.34711364901975,4.817541853950157
2 Room Apartment 70m2 | Near Amsterdam & Schiphol,De Aker - Nieuw Sloten,4,Other,Private room,2.0,1.0,2.0,159,52.33311871074299,4.796925020484092
Lovely apartment next to Vondelpark and museums,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,120,52.361625466589174,4.880038801436107
New Canal Penthouse Apartment,Centrum-Oost,4,Apartment,Entire home/apt,1.0,1.0,2.0,200,52.36237772826225,4.885131289805026
"Great stay,close to the citycentre with parkview!",De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,125,52.3649535402014,4.850497470649836
Charming 2 bedroom apartment with canal view.,Oud-Oost,4,Apartment,Entire home/apt,1.0,2.0,2.0,115,52.365271550361136,4.9261425719110274
Cozy & spacious apartment in perfect location,Oud-Oost,2,Apartment,Entire home/apt,1.0,1.0,1.0,250,52.35689279687083,4.909616175412075
"APPARTEMENT, 3 bedroom, near Centre, Roof Terrace",Westerpark,4,Apartment,Entire home/apt,1.0,3.0,3.0,155,52.379000248254535,4.870111194635991
Lovely colourful warm home,Bos en Lommer,2,Apartment,Entire home/apt,1.0,1.0,1.0,129,52.38336535058712,4.854748665360422
Spacious apartment 5min from Central Station!,Oostelijk Havengebied - Indische Buurt,4,Apartment,Entire home/apt,1.0,2.0,3.0,130,52.37520738554864,4.928615166488457
Charming corner house near the Amsterdamse Bos,Buitenveldert - Zuidas,5,House,Entire home/apt,1.0,3.0,3.0,150,52.32710601048557,4.861139842057547
Spacious and beautiful room in Amsterdam Zuidoost,Gaasperdam - Driemond,2,Apartment,Private room,2.0,1.0,1.0,100,52.300737997030886,4.986392611117208
Family apartment at the Vondelpark,De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,3.0,4.0,175,52.3598825005641,4.8648196532749415
Cool Stylish Apartment with Roofterrace,Westerpark,2,Apartment,Entire home/apt,1.0,1.0,2.0,120,52.379659558960384,4.874474144882694
Casa Hoofdweg,Bos en Lommer,4,Apartment,Entire home/apt,1.0,2.0,2.0,90,52.37634102396345,4.846409930713796
Light-filled Amsterdam apartment with 2 balconies.,Oostelijk Havengebied - Indische Buurt,2,Apartment,Entire home/apt,1.0,1.0,1.0,100,52.36410843890156,4.932756176265307
Wonderful home for 4p. in popular North Amsterdam!,Noord-West,4,House,Entire home/apt,1.0,2.0,2.0,69,52.40537626967449,4.899684158750826
Great apartment in the CENTER for nightlife guests,Centrum-Oost,3,Apartment,Entire home/apt,1.0,1.0,2.0,100,52.36501990515245,4.89928415613224
Lovely 2p. apartment in trendy North,Oud-Noord,2,Apartment,Entire home/apt,1.0,2.0,1.0,50,52.39739371221839,4.917337792294572
Bright tidy and comfortable apartment,Bos en Lommer,3,Apartment,Entire home/apt,1.0,2.0,2.0,145,52.384122916011115,4.854060424163981
Little Rainbow house,Centrum-Oost,2,Townhouse,Entire home/apt,1.0,0.0,1.0,100,52.37007743915205,4.898569811402472
charming ground floor apartment with canal view,Centrum-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,159,52.37785537222332,4.884080772200256
Spacious apartment with vintage/industrial design,IJburg - Zeeburgereiland,2,Apartment,Entire home/apt,1.0,1.0,2.0,150,52.35011265289641,5.002565229490162
Sunny apartment with view 10 min. from city center,Oud-Noord,3,Apartment,Entire home/apt,1.0,1.0,1.0,140,52.3824542475665,4.916889416550424
Spacious + Renovated Apartment || Free Fast WIFI,De Pijp - Rivierenbuurt,4,Apartment,Entire home/apt,3.0,3.0,3.0,175,52.34312919008135,4.906620666411832
Amsterdam VIP Houseboat,Centrum-Oost,2,Boat,Entire home/apt,2.0,1.0,2.0,240,52.374196679389925,4.907452778725947
"Private room - king bed, Beautiful flat in De Pijp",De Pijp - Rivierenbuurt,1,Apartment,Private room,1.0,1.0,1.0,101,52.35355869367365,4.896633223268901
Spacious family house close to Amsterdam centre,Geuzenveld - Slotermeer,6,Townhouse,Entire home/apt,1.0,3.0,3.0,200,52.38426189573211,4.821871233105194
Happy holidays in Amsterdam,Bos en Lommer,2,Apartment,Entire home/apt,1.0,1.0,1.0,100,52.38107409249464,4.856556001147157
Small apartment in lively but quiet neighbourhood,Oostelijk Havengebied - Indische Buurt,2,Apartment,Entire home/apt,1.0,0.0,1.0,63,52.362726394091844,4.9396257893891224
"Smart and modern, compact 1 Bedroom Apartments located in the vibrant Jordaan District!",Centrum-West,2,Other,Entire home/apt,1.0,1.0,1.0,222,52.384606862352626,4.884750827497895
Deluxe 1 Bedroom Apartment in Vibrant Jordaan District,Centrum-West,2,Other,Entire home/apt,1.0,1.0,1.0,227,52.38374416551506,4.886708210262613
"New luxurious apartment - Jordaan, Amsterdam.",Centrum-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,150,52.37939166536047,4.88055933850128
Large city apartment!,Slotervaart,2,Apartment,Entire home/apt,1.0,1.0,1.0,110,52.354293977407764,4.83239613647688
Cozy & Calm apartment in the trendy East Amsterdam,Oud-Oost,2,Apartment,Entire home/apt,1.0,1.0,1.0,90,52.35819397734908,4.9237296859089525
Modern & spacious apartment de Pijp area Amsterdam,De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,1.0,1.0,1.0,135,52.35100156317771,4.893112157140077
Beautiful 3-Bedroom Apartment for 4pers in stunning Canal Belt area available for minimum of 7+ nights,Centrum-West,4,Other,Entire home/apt,1.0,3.0,4.0,244,52.377426885418366,4.8899451667927725
Warm & Bright central apartment,De Baarsjes - Oud-West,2,Apartment,Private room,1.0,0.0,1.0,100,52.36497646430398,4.877270532683874
Lovely modern and central canal view apartment,Centrum-West,4,Apartment,Entire home/apt,1.0,1.0,2.0,145,52.385719700281385,4.886157147867112
Lovely room in the heart of Amsterdam,Buitenveldert - Zuidas,2,Apartment,Private room,1.0,1.0,1.0,80,52.3318702445629,4.885309893165309
Quiet and Serene 2 Bedroom Apartment with canal view available for a minimum of 7+ nights!,Centrum-West,4,Other,Entire home/apt,1.0,2.0,3.0,138,52.37982294992377,4.880512628949071
Elegant 2 Bedroom Apartmen in Jordaan overlooking canal for a minimum of 7+ nights!,Centrum-West,4,Other,Entire home/apt,1.0,2.0,4.0,160,52.378480505523044,4.879323718957392
"Charming, well designed & family friendly home",Oud-Noord,3,House,Entire home/apt,1.0,3.0,2.0,150,52.39588035680182,4.91447505773749
Amsterdam Fairytale Cottage in the greenlands,Noord-Oost,7,House,Entire home/apt,1.0,2.0,5.0,97,52.40346635548993,4.974951270585304
Take it easy and relax in Amsterdam,Geuzenveld - Slotermeer,4,Apartment,Entire home/apt,1.0,1.0,2.0,101,52.3733769728396,4.833110050346573
★ The Loft ★ 5m Walk Damsquare,Centrum-West,4,Other,Entire home/apt,2.0,2.0,2.0,226,52.374379857943296,4.896861493928621
Classy apartment in the heart of Amsterdam West,De Baarsjes - Oud-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,180,52.37166201299837,4.86036735604349
Spacious roof top apartment in central Amsterdam,Westerpark,6,Apartment,Entire home/apt,2.0,3.0,3.0,220,52.37408917432904,4.874323328413889
Apartment with garden in center of Amsterdam,Westerpark,2,Apartment,Entire home/apt,1.0,0.0,1.0,185,52.380102975849866,4.870404347606691
Lovely place in Amsterdam,Westerpark,3,Apartment,Private room,1.0,1.0,1.0,150,52.38905778758261,4.886587422879859
Amsterdam Apartment,Westerpark,2,Apartment,Entire home/apt,1.0,1.0,1.0,89,52.38202403645506,4.872218102215852
Cozy room in stylish renovated apartment,De Baarsjes - Oud-West,2,Apartment,Private room,1.0,1.0,1.0,70,52.37133039632057,4.8538473180140995
Spacious room in stylish renovated apartment,De Baarsjes - Oud-West,2,Apartment,Private room,1.0,1.0,1.0,80,52.371376323473555,4.8541709179777
Zen Studio in the heart of Amsterdam,Centrum-West,3,Apartment,Entire home/apt,1.0,0.0,2.0,123,52.37388899908296,4.880092422269887
Stylish one bedroom apartment in hip West!,Bos en Lommer,2,Apartment,Entire home/apt,1.0,1.0,1.0,120,52.377876960597746,4.84987835168234
Private room in Amsterdam,Slotervaart,2,Apartment,Private room,1.0,1.0,1.0,51,52.35410594901422,4.841229976320053
Typical Dutch stay in the Center,Centrum-Oost,2,House,Private room,1.0,0.0,2.0,115,52.36550677133712,4.891505360044958
"Bright, lovely central appartment",Westerpark,2,Apartment,Entire home/apt,1.0,1.0,1.0,200,52.37483981551392,4.87131452072064
Your Secret Cosy Home in Amsterdam |Balcony|,De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,1.0,1.0,1.0,125,52.35770404972306,4.902952349699256
Light and welcoming family home,Zuid,6,Apartment,Entire home/apt,2.0,3.0,4.0,250,52.347872366453856,4.848142842643019
Martin Luther kinglaan.,Watergraafsmeer,1,House,Private room,1.0,0.0,1.0,50,52.34463557708757,4.962729309268738
Dreamy Romantic Apartment Close to City Center,De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,1.0,1.0,1.0,60,52.353423821199186,4.902065661148319
COSY apartement with little garden in 'De Pijp',De Pijp - Rivierenbuurt,2,Apartment,Entire home/apt,1.0,1.0,1.0,150,52.350057856091354,4.888486286535559
modern apartment with stunning views from  balcony,Oostelijk Havengebied - Indische Buurt,2,Apartment,Entire home/apt,1.0,1.0,1.0,150,52.37726525834856,4.929942928270668
"Stylish, Bright Apartment in Amsterdam Center",De Baarsjes - Oud-West,4,Apartment,Entire home/apt,1.0,1.0,2.0,108,52.36759944694965,4.870237160703956
Spacious app. in 17th century Amsterdam  house,Centrum-West,2,Apartment,Entire home/apt,1.0,1.0,1.0,200,52.387541313569365,4.889186174201543
Lovely apartment in Amsterdam Rivierenbuurt,De Pijp - Rivierenbuurt,3,Apartment,Entire home/apt,1.0,1.0,2.0,89,52.34382343163325,4.910098123981765
Nicely Furnished 2 bdrm apt across Central Station,Centrum-West,4,Apartment,Entire home/apt,1.0,2.0,2.0,170,52.37696313011251,4.900851480417903
Lovely little house,Buitenveldert - Zuidas,2,Other,Entire home/apt,1.0,0.0,1.0,85,52.32020397320821,4.865530387127903
inclusief drankjes en snacks!,De Baarsjes - Oud-West,2,Bed and breakfast,Private room,1.0,1.0,2.0,75,52.35757059153643,4.854977667208566
City Center Apartment with Great Views,Centrum-West,3,Apartment,Entire home/apt,2.0,2.0,2.0,60,52.37926526730761,4.892594439067615
